Network;inetnum;status;netname;descr;route-obj;route-descr;route-origin
88.203.136.224/28;88.203.136.0 - 88.203.139.255;ASSIGNED PA;SPNET;Spectrum Net Infrastructure;88.203.136.0/21;Spectrum NET PA space;AS8717
78.83.252.128/27;78.83.248.0 - 78.83.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;78.83.248.0/21,78.83.248.0/21;SPNET,Spectrum NET PA space;AS29580,AS8717
84.242.165.128/27;84.242.128.0 - 84.242.191.255;ALLOCATED PA;BG-MTELNET-20050712;;84.242.128.0/18,84.242.128.0/18,84.242.128.0/18;Orbitel customer and internal,Orbitel customer and internal,Orbitel customer and internal;AS12716,AS8672,AS8717
195.34.111.160/28;195.34.111.0 - 195.34.111.255;ASSIGNED PA;BIT-INC-VOIP;Bulgarian Information Technologies Inc.;195.34.96.0/19;Spectrum NET PA space;AS8717
212.50.14.176/28;212.50.14.176 - 212.50.14.191;ASSIGNED PA;AIM;Browswave AD;212.50.0.0/19;Spectrum NET PA space;AS8717
212.91.167.192/28;212.91.167.192 - 212.91.167.207;ASSIGNED PA;dcp_solutions;;212.91.160.0/19;Spectrum NET PA space;AS8717
84.242.136.48/28;84.242.136.0 - 84.242.136.255;ASSIGNED PA;ORBITEL-PLOVDIV;PPP links to customers,Plovdiv;84.242.128.0/18,84.242.128.0/18,84.242.128.0/18;Orbitel customer and internal,Orbitel customer and internal,Orbitel customer and internal;AS12716,AS8672,AS8717
195.24.40.48/28;195.24.40.0 - 195.24.40.127;ASSIGNED PA;ORBITEL-PLOVDIV-1;Orbitel Plovdiv pop - routers, access server,Plovdiv, Bulgaria;195.24.40.0/22;Orbitel;AS8672
195.24.33.48/28;195.24.33.0 - 195.24.33.127;ASSIGNED PA;ORBITEL-BURGAS-1;Orbitel Burgas pop - routers, access server,Burgas, Bulgaria;195.24.32.0/19;Orbitel customer and internal;AS8672
80.253.54.128/25;80.253.48.0 - 80.253.55.255;ASSIGNED PA;A1-CORE;A1 Bulgaria EAD,A1 Stara Zagora;80.253.54.0/24;A1 BG;AS13124
195.24.62.192/26;195.24.62.128 - 195.24.62.255;ASSIGNED PA;Broadband;Broadband,Sofia;195.24.60.0/22;Orbitel;AS8672
92.247.252.128/28;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
92.247.231.64/28;92.247.224.0 - 92.247.231.255;ASSIGNED PA;GPON-SofiaCenter;GPON Services;92.247.192.0/18;SPNET;AS29580
212.36.4.240/28;212.36.4.0 - 212.36.4.255;ASSIGNED PA;SPNET;Techno-Link (tm);212.36.4.0/24;Spectrum NET,BG-ONLY NETS;AS8717
84.242.136.16/28;84.242.136.0 - 84.242.136.255;ASSIGNED PA;ORBITEL-PLOVDIV;PPP links to customers,Plovdiv;84.242.128.0/18,84.242.128.0/18,84.242.128.0/18;Orbitel customer and internal,Orbitel customer and internal,Orbitel customer and internal;AS12716,AS8672,AS8717
87.227.150.192/27;87.227.150.0 - 87.227.151.255;ASSIGNED PA;VOICE-Burgas;Orbitel,point-to-point to voice customers;87.227.128.0/19;ORBITEL-VoIP;AS8672
78.83.2.208/28;78.83.0.0 - 78.83.7.255;ASSIGNED PA;SPNET;Sofia, Bulgaria;78.83.0.0/20;SPNET;AS8717
78.83.3.160/27;78.83.0.0 - 78.83.7.255;ASSIGNED PA;SPNET;Sofia, Bulgaria;78.83.0.0/20;SPNET;AS8717
217.9.225.64/28;217.9.224.0 - 217.9.225.255;ASSIGNED PA;A1-225;A1 Bulgaria EAD,Sofia,Bulgaria;217.9.225.0/24;A1 BG,Multiple /30 Allocations;AS13124
83.97.28.224/28;83.97.24.0 - 83.97.31.255;ASSIGNED PI;A1_NETS_18122018;;83.97.24.0/21;HomeLan Ltd;AS8717
217.10.246.32/27;217.10.240.0 - 217.10.255.255;ALLOCATED PA;BG-MTELNET-20021107;;217.10.240.0/21;Eurocom Cable Management Bulgaria Ltd.;AS13124
212.91.163.112/28;212.91.163.0 - 212.91.163.255;ASSIGNED PA;SPNET;Spectrum Net - Varna,Wireless clients;212.91.160.0/19;Spectrum NET PA space;AS8717
212.36.4.96/28;212.36.4.0 - 212.36.4.255;ASSIGNED PA;SPNET;Techno-Link (tm);212.36.4.0/24;Spectrum NET,BG-ONLY NETS;AS8717
82.147.153.64/26;82.147.128.0 - 82.147.159.255;ALLOCATED PA;BG-MTELNET-20030707;;82.147.128.0/19;Orbitel customer and internal;AS8672
195.34.102.112/28;195.34.96.0 - 195.34.127.255;ALLOCATED PA;BG-MTELNET-970819;;195.34.96.0/19;Spectrum NET PA space;AS8717
78.83.3.208/28;78.83.0.0 - 78.83.7.255;ASSIGNED PA;SPNET;Sofia, Bulgaria;78.83.0.0/20;SPNET;AS8717
92.247.0.16/28;92.247.0.0 - 92.247.7.255;ASSIGNED PA;SPNET;Spectrum Net Sofia;92.247.0.0/20;Spectrum NET PA space;AS8717
87.227.157.32/28;87.227.128.0 - 87.227.255.255;ALLOCATED PA;BG-MTELNET-20050712;;87.227.128.0/19;ORBITEL-VoIP;AS8672
92.247.224.0/28;92.247.224.0 - 92.247.231.255;ASSIGNED PA;GPON-SofiaCenter;GPON Services;92.247.192.0/18;SPNET;AS29580
92.247.232.16/28;92.247.232.0 - 92.247.239.255;ASSIGNED PA;GPON-Sofia;GPON Services;92.247.192.0/18;SPNET;AS29580
78.83.168.128/25;78.83.168.0 - 78.83.175.255;ASSIGNED PA;A1-BG;A1-BG_ITS-Customers;78.83.168.0/21;Spectrum NET PA space;AS8717
212.95.166.16/28;212.95.166.16 - 212.95.166.31;ASSIGNED PA;ORBITEL-SEV-POP;POP links,Sevlievo;212.95.164.0/22;Orbitel;AS8672
78.83.2.224/27;78.83.0.0 - 78.83.7.255;ASSIGNED PA;SPNET;Sofia, Bulgaria;78.83.0.0/20;SPNET;AS8717
195.24.38.160/27;195.24.38.128 - 195.24.38.255;ASSIGNED PA;ORBITEL-WIRELESS-SOFIA-1;Orbitel Inc,Sofia,wireless segment;195.24.32.0/19;Orbitel customer and internal;AS8672
80.253.48.80/28;80.253.48.0 - 80.253.55.255;ASSIGNED PA;A1-CORE;A1 Bulgaria EAD,A1 Stara Zagora;80.253.48.0/21;A1 Bulgaria EAD SZ;AS13124
84.242.134.96/27;84.242.134.96 - 84.242.134.127;ASSIGNED PA;NUGnet;Nacionalno Upravlenie na Gorite;84.242.128.0/18,84.242.128.0/18,84.242.128.0/18;Orbitel customer and internal,Orbitel customer and internal,Orbitel customer and internal;AS12716,AS8672,AS8717
77.236.168.32/27;77.236.168.0 - 77.236.168.255;ASSIGNED PA;A1-168;A1 Bulgaria EAD,A1 Stara Zagora;77.236.168.0/24;Blizoo Docsys SZ;AS13124
62.221.132.32/27;62.221.128.0 - 62.221.141.255;ASSIGNED PA;A1BG-Sofia-DOCSIS;A1 Bulgaria EAD;62.221.132.0/24;BLIZOO;as13124
78.83.143.192/26;78.83.0.0 - 78.83.255.255;ALLOCATED PA;BG-MTELNET-20071416;;78.83.143.0/24;;AS8717
195.34.115.192/27;195.34.115.0 - 195.34.115.255;ASSIGNED PA;BIT-INC;Spectrum NET,Sofia;195.34.96.0/19;Spectrum NET PA space;AS8717
212.95.160.128/26;212.95.160.0 - 212.95.191.255;ALLOCATED PA;BG-MTELNET-19990730;;212.95.160.0/19,212.95.160.0/19,212.95.160.0/19;Orbitel customer and internal,Orbitel customer and internal,Orbitel customer and internal;AS12716,AS8672,AS8717
212.36.10.32/27;212.36.10.0 - 212.36.10.255;ASSIGNED PA;TECHNOLINK;Techno-Link (tm);212.36.10.0/24;;AS8717
82.103.117.96/28;82.103.64.0 - 82.103.127.255;ALLOCATED PA;BG-MTELNET-20040113;;82.103.64.0/18;Spectrum NET PA space;AS8717
92.247.45.80/28;92.247.40.0 - 92.247.47.255;ASSIGNED PA;SPNET-PON-OK-2;PON Services;92.247.44.0/22;Spectrum NET PA space;AS8717
213.222.38.16/28;213.222.32.0 - 213.222.63.255;ALLOCATED PA;BG-MTELNET-20011206;;213.222.32.0/19;Orbitel customer and internal;AS8672
92.247.226.80/28;92.247.224.0 - 92.247.231.255;ASSIGNED PA;GPON-SofiaCenter;GPON Services;92.247.192.0/18;SPNET;AS29580
195.24.63.224/27;195.24.63.0 - 195.24.63.255;ASSIGNED PA;ORBITEL-VARNA-1;Orbitel Varna POP,Bulgaria;195.24.60.0/22;Orbitel;AS8672
92.247.253.16/28;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
213.222.56.240/28;213.222.56.240 - 213.222.56.255;ASSIGNED PA;telegames;telegames;213.222.56.0/24;Orbitel;AS8672
83.97.28.144/28;83.97.24.0 - 83.97.31.255;ASSIGNED PI;A1_NETS_18122018;;83.97.24.0/21;HomeLan Ltd;AS8717
212.50.12.128/26;212.50.12.128 - 212.50.12.191;ASSIGNED PA;EXCO-BG;Express Consult - NET Ltd.;212.50.0.0/19;Spectrum NET PA space;AS8717
195.24.50.48/28;195.24.32.0 - 195.24.63.255;ALLOCATED PA;BG-MTELNET-971223;;195.24.32.0/19;Orbitel customer and internal;AS8672
62.204.146.32/28;62.204.146.0 - 62.204.146.255;ASSIGNED PA;SPNET-V;Spectrum Net - Clients;62.204.128.0/19;Spectrum NET PA space;AS8717
195.24.47.32/27;195.24.32.0 - 195.24.63.255;ALLOCATED PA;BG-MTELNET-971223;;195.24.32.0/19;Orbitel customer and internal;AS8672
195.34.121.192/26;195.34.96.0 - 195.34.127.255;ALLOCATED PA;BG-MTELNET-970819;;195.34.96.0/19;Spectrum NET PA space;AS8717
212.50.4.80/28;212.50.4.0 - 212.50.4.255;ASSIGNED PA;SPNET;Spectrum Net infrastructure VPN;212.50.4.0/24;SPNET specific announce;AS8717
212.50.19.128/28;212.50.19.128 - 212.50.19.255;ASSIGNED PA;DIMONT-BG;web design;212.50.0.0/19;Spectrum NET PA space;AS8717
84.242.138.64/27;84.242.138.0 - 84.242.138.255;ASSIGNED PA;OORBITEL-COUNTRY;country customers;84.242.128.0/18,84.242.128.0/18,84.242.128.0/18;Orbitel customer and internal,Orbitel customer and internal,Orbitel customer and internal;AS12716,AS8672,AS8717
195.24.39.32/27;195.24.32.0 - 195.24.63.255;ALLOCATED PA;BG-MTELNET-971223;;195.24.32.0/19;Orbitel customer and internal;AS8672
212.91.175.0/28;212.91.175.0 - 212.91.175.255;ASSIGNED PA;MGU-BG;University of Mining and Geology;212.91.160.0/19;Spectrum NET PA space;AS8717
82.103.113.64/28;82.103.113.0 - 82.103.113.255;ASSIGNED PA;SPNET;Spectrum Net - Varna;82.103.64.0/18;Spectrum NET PA space;AS8717
92.247.240.128/26;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
212.50.12.32/27;212.50.12.0 - 212.50.12.63;ASSIGNED PA;SPNET;Spectrum Net Jsc;212.50.0.0/19;Spectrum NET PA space;AS8717
92.247.244.192/26;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
195.24.59.48/28;195.24.59.0 - 195.24.59.255;ASSIGNED PA;MTELNET;PPPoE Targovishte i Rus;195.24.59.0/24;PPPoE Targovishte i Ruse;AS29580
92.247.196.240/28;92.247.192.0 - 92.247.199.255;ASSIGNED PA;GPON-SofiaEast;GPON Services;92.247.192.0/18;SPNET;AS29580
92.247.235.48/28;92.247.232.0 - 92.247.239.255;ASSIGNED PA;GPON-Sofia;GPON Services;92.247.192.0/18;SPNET;AS29580
87.227.146.96/28;87.227.144.0 - 87.227.147.255;ASSIGNED PA;VOICE-Sofia;Orbitel,point-to-point to voice customers;87.227.128.0/19;ORBITEL-VoIP;AS8672
213.169.54.208/28;213.169.54.64 - 213.169.54.255;ASSIGNED PA;SPNET;Spectrum Net POPs;213.169.32.0/19;Spectrum NET PA space;AS8717
92.247.242.48/28;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
88.203.203.160/27;88.203.200.0 - 88.203.203.255;ASSIGNED PA;SPNET;Sofia, Bulgaria;88.203.203.0/24;;AS8717
92.247.250.96/27;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
92.247.228.144/28;92.247.224.0 - 92.247.231.255;ASSIGNED PA;GPON-SofiaCenter;GPON Services;92.247.192.0/18;SPNET;AS29580
82.103.96.224/28;82.103.96.0 - 82.103.96.255;ASSIGNED PA;SPNET;Spectrum NET Ltd., Sofia;82.103.96.0/24;Spectrum NET,BG-ONLY NETS;AS8717
83.97.28.160/27;83.97.24.0 - 83.97.31.255;ASSIGNED PI;A1_NETS_18122018;;83.97.24.0/21;HomeLan Ltd;AS8717
92.247.225.64/27;92.247.224.0 - 92.247.231.255;ASSIGNED PA;GPON-SofiaCenter;GPON Services;92.247.192.0/18;SPNET;AS29580
195.149.248.224/27;195.149.248.0 - 195.149.255.255;ASSIGNED PI;HOMELAN;;195.149.248.0/21;HomeLan Ltd;AS8717
92.247.234.80/28;92.247.232.0 - 92.247.239.255;ASSIGNED PA;GPON-Sofia;GPON Services;92.247.192.0/18;SPNET;AS29580
92.247.253.96/27;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
82.103.108.96/27;82.103.108.0 - 82.103.108.255;ASSIGNED PA;SPNET-SF;Spectrum Net - Sofia,Wireless Clients;82.103.108.0/24;Spectrum NET,BG-ONLY NETS;AS8717
212.36.6.128/26;212.36.6.0 - 212.36.6.255;ASSIGNED PA;TECHNOLINK;Techno-Link (tm);212.36.0.0/19;Spectrum NET PA space;AS8717
82.147.132.32/28;82.147.132.32 - 82.147.132.47;ASSIGNED PA;VARNA-wireless-waz;wireless customers,Varna;82.147.128.0/19;Orbitel customer and internal;AS8672
195.149.254.160/27;195.149.248.0 - 195.149.255.255;ASSIGNED PI;HOMELAN;;195.149.248.0/21;HomeLan Ltd;AS8717
82.103.108.128/27;82.103.108.0 - 82.103.108.255;ASSIGNED PA;SPNET-SF;Spectrum Net - Sofia,Wireless Clients;82.103.108.0/24;Spectrum NET,BG-ONLY NETS;AS8717
62.204.131.80/28;62.204.131.0 - 62.204.131.255;ASSIGNED PA;SPNET;Spectrum Net - Ruse,Wireless clients;62.204.128.0/19;Spectrum NET PA space;AS8717
83.97.28.0/28;83.97.24.0 - 83.97.31.255;ASSIGNED PI;A1_NETS_18122018;;83.97.24.0/21;HomeLan Ltd;AS8717
84.242.147.112/28;84.242.145.0 - 84.242.147.255;ASSIGNED PA;ORBITEL-VoIP-clients;VoIP customers;84.242.144.0/22;ORBITEL-VoIP-clients;AS8672
195.149.249.32/28;195.149.248.0 - 195.149.255.255;ASSIGNED PI;HOMELAN;;195.149.248.0/21;HomeLan Ltd;AS8717
212.50.23.0/26;212.50.22.0 - 212.50.23.255;ASSIGNED PA;INET-BG;i.net Ltd.,ISP, Computers, Networks and solutions;212.50.0.0/19;Spectrum NET PA space;AS8717
217.9.231.32/28;217.9.231.32 - 217.9.231.47;ASSIGNED PA;A1BG-corporate;Bulgaria, Sofia,Corporate customers,FIBER optics, static,A1 Bulgaria EAD;217.9.224.0/21;IBGC;AS13124
213.226.60.32/27;213.226.0.0 - 213.226.63.255;ALLOCATED PA;BG-MTELNET-990920;;213.226.60.0/24;Mobiltel EAD.;AS12716
217.9.239.192/26;217.9.239.128 - 217.9.239.255;ASSIGNED PA;OMEGA-NET;Omega-Net Ltd.,42, Petar Beron,Velinrad, Bulgaria;217.9.232.0/21;IBGC;AS13124
195.24.47.128/28;195.24.32.0 - 195.24.63.255;ALLOCATED PA;BG-MTELNET-971223;;195.24.32.0/19;Orbitel customer and internal;AS8672
213.222.52.128/27;213.222.52.128 - 213.222.52.159;ASSIGNED PA;Deltacom-Pleven;deltacom,Pleven;213.222.52.0/23;Orbitel;AS8672
92.247.26.48/28;92.247.24.0 - 92.247.31.255;ASSIGNED PA;SPNET;Spectrum Net Sofia;92.247.16.0/20;Mobiltel EAD PA space;AS8717
217.10.244.96/27;217.10.240.0 - 217.10.255.255;ALLOCATED PA;BG-MTELNET-20021107;;217.10.240.0/21;Eurocom Cable Management Bulgaria Ltd.;AS13124
84.242.181.112/28;84.242.180.0 - 84.242.183.255;ASSIGNED PA;Orbitel-PPP;point-to-point connections to customers;84.242.128.0/18,84.242.128.0/18,84.242.128.0/18;Orbitel customer and internal,Orbitel customer and internal,Orbitel customer and internal;AS12716,AS8672,AS8717
92.247.194.128/28;92.247.192.0 - 92.247.199.255;ASSIGNED PA;GPON-SofiaEast;GPON Services;92.247.192.0/18;SPNET;AS29580
84.242.144.224/27;84.242.128.0 - 84.242.191.255;ALLOCATED PA;BG-MTELNET-20050712;;84.242.144.0/22;ORBITEL-VoIP-clients;AS8672
84.242.185.0/27;84.242.128.0 - 84.242.191.255;ALLOCATED PA;BG-MTELNET-20050712;;84.242.184.0/23;MOBILTEL_EAD_B&R_CUSTOMERs;AS8717
92.247.240.32/28;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
92.247.150.240/28;92.247.148.0 - 92.247.151.255;ASSIGNED PA;BG-MTELNET-05102016;;92.247.128.0/18;Spectrum NET PA space;AS8717
213.222.58.0/28;213.222.58.0 - 213.222.58.15;ASSIGNED PA;Orbitel-Pazardjik-1;Orbitel Inc,Pazardjik;213.222.58.0/24;Orbitel;AS8672
217.10.246.64/26;217.10.246.64 - 217.10.246.127;ASSIGNED PA;FILIBETO-ORG;FILIBETO.ORG;217.10.240.0/21;Eurocom Cable Management Bulgaria Ltd.;AS13124
92.247.65.0/28;92.247.64.0 - 92.247.67.255;ASSIGNED PA;SPNET-PON-Varna-2;PON Services;92.247.64.0/19;Spectrum NET PA space;AS8717
195.24.32.224/28;195.24.32.0 - 195.24.32.255;ASSIGNED PA;ORBITEL-1;Orbitel Ltd. infrastructure;195.24.32.0/19;Orbitel customer and internal;AS8672
92.247.246.64/28;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
92.247.193.64/27;92.247.192.0 - 92.247.199.255;ASSIGNED PA;GPON-SofiaEast;GPON Services;92.247.192.0/18;SPNET;AS29580
92.247.242.128/27;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
80.253.48.192/27;80.253.48.0 - 80.253.55.255;ASSIGNED PA;A1-CORE;A1 Bulgaria EAD,A1 Stara Zagora;80.253.48.0/21;A1 Bulgaria EAD SZ;AS13124
212.50.3.48/28;212.50.3.0 - 212.50.3.255;ASSIGNED PA;SPNET;Spectrum Net infrastructure;212.50.0.0/19;Spectrum NET PA space;AS8717
92.247.229.96/28;92.247.224.0 - 92.247.231.255;ASSIGNED PA;GPON-SofiaCenter;GPON Services;92.247.192.0/18;SPNET;AS29580
84.242.145.64/27;84.242.145.0 - 84.242.147.255;ASSIGNED PA;ORBITEL-VoIP-clients;VoIP customers;84.242.144.0/22;ORBITEL-VoIP-clients;AS8672
92.247.227.112/28;92.247.224.0 - 92.247.231.255;ASSIGNED PA;GPON-SofiaCenter;GPON Services;92.247.192.0/18;SPNET;AS29580
62.204.143.16/28;62.204.128.0 - 62.204.159.255;ALLOCATED PA;BG-MTELNET-20021106;;62.204.128.0/19;Spectrum NET PA space;AS8717
84.242.142.240/28;84.242.128.0 - 84.242.191.255;ALLOCATED PA;BG-MTELNET-20050712;;84.242.128.0/18,84.242.128.0/18,84.242.128.0/18;Orbitel customer and internal,Orbitel customer and internal,Orbitel customer and internal;AS12716,AS8672,AS8717
88.203.140.128/25;88.203.140.0 - 88.203.143.255;ASSIGNED PA;NOI;NOI;88.203.136.0/21;Spectrum NET PA space;AS8717
92.247.236.64/27;92.247.232.0 - 92.247.239.255;ASSIGNED PA;GPON-Sofia;GPON Services;92.247.192.0/18;SPNET;AS29580
82.103.108.224/28;82.103.108.0 - 82.103.108.255;ASSIGNED PA;SPNET-SF;Spectrum Net - Sofia,Wireless Clients;82.103.108.0/24;Spectrum NET,BG-ONLY NETS;AS8717
195.149.255.160/28;195.149.248.0 - 195.149.255.255;ASSIGNED PI;HOMELAN;;195.149.248.0/21;HomeLan Ltd;AS8717
213.169.34.192/26;213.169.32.0 - 213.169.63.255;ALLOCATED PA;BG-MTELNET-20001219;;213.169.32.0/19;Spectrum NET PA space;AS8717
82.103.101.64/28;82.103.101.0 - 82.103.101.255;ASSIGNED PA;SPNET;Spectrum NET - Yambol,Clients;82.103.64.0/18;Spectrum NET PA space;AS8717
84.242.147.128/27;84.242.145.0 - 84.242.147.255;ASSIGNED PA;ORBITEL-VoIP-clients;VoIP customers;84.242.144.0/22;ORBITEL-VoIP-clients;AS8672
195.24.36.240/28;195.24.36.224 - 195.24.36.255;ASSIGNED PA;INSFUND;Insurance Fund;195.24.36.0/23;Orbitel;AS8672
87.227.155.144/28;87.227.154.0 - 87.227.155.255;ASSIGNED PA;VOICE-Ruse;Orbitel,point-to-point to voice customers;87.227.128.0/19;ORBITEL-VoIP;AS8672
92.247.84.96/28;92.247.80.0 - 92.247.87.255;ASSIGNED PA;SPNET-PON-OK-3;PON Services;92.247.80.0/21;Spectrum Net;AS8717
217.9.239.112/28;217.9.224.0 - 217.9.239.255;ALLOCATED PA;BG-MTELNET-20000807;;217.9.232.0/21;IBGC;AS13124
88.203.235.160/27;88.203.234.0 - 88.203.235.255;ASSIGNED PA;A1_NET_05112018;;88.203.234.0/23;;AS8717
92.247.32.224/28;92.247.32.0 - 92.247.39.255;ASSIGNED PA;SPNET-PON-OK-1;PON Services;92.247.32.0/19;Spectrum NET PA space;AS29580
92.247.241.0/28;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
217.9.234.0/25;217.9.224.0 - 217.9.239.255;ALLOCATED PA;BG-MTELNET-20000807;;217.9.232.0/21;IBGC;AS13124
82.147.144.112/28;82.147.144.0 - 82.147.144.255;ASSIGNED PA;ORBITEL-VoIP-clients;VoIP customers;82.147.144.0/24;ORBITEL-VoIP-clients;AS8672
87.227.159.160/28;87.227.128.0 - 87.227.255.255;ALLOCATED PA;BG-MTELNET-20050712;;87.227.128.0/19;ORBITEL-VoIP;AS8672
92.247.46.240/28;92.247.40.0 - 92.247.47.255;ASSIGNED PA;SPNET-PON-OK-2;PON Services;92.247.44.0/22;Spectrum NET PA space;AS8717
195.24.44.224/28;195.24.44.192 - 195.24.44.255;ASSIGNED PA;ORBITEL-SOF-POP;POP links and wireless segments,Sofia;195.24.32.0/19;Orbitel customer and internal;AS8672
92.247.233.32/28;92.247.232.0 - 92.247.239.255;ASSIGNED PA;GPON-Sofia;GPON Services;92.247.192.0/18;SPNET;AS29580
195.34.108.0/28;195.34.96.0 - 195.34.127.255;ALLOCATED PA;BG-MTELNET-970819;;195.34.96.0/19;Spectrum NET PA space;AS8717
213.169.59.128/25;213.169.32.0 - 213.169.63.255;ALLOCATED PA;BG-MTELNET-20001219;;213.169.32.0/19;Spectrum NET PA space;AS8717
92.247.199.160/27;92.247.192.0 - 92.247.199.255;ASSIGNED PA;GPON-SofiaEast;GPON Services;92.247.192.0/18;SPNET;AS29580
213.222.58.64/28;213.222.58.64 - 213.222.58.79;ASSIGNED PA;ORBITEL-DOBRICH-1;Orbitel Inc,Dobrich;213.222.58.0/24;Orbitel;AS8672
88.203.235.192/28;88.203.234.0 - 88.203.235.255;ASSIGNED PA;A1_NET_05112018;;88.203.234.0/23;;AS8717
212.50.12.64/28;212.50.12.64 - 212.50.12.79;ASSIGNED PA;McDONALDS-BG;Food company;212.50.0.0/19;Spectrum NET PA space;AS8717
82.103.72.0/25;82.103.72.0 - 82.103.72.255;ASSIGNED PA;SPNET;Spectrum Net - Blagoevgrad;82.103.64.0/18;Spectrum NET PA space;AS8717
195.149.255.192/26;195.149.248.0 - 195.149.255.255;ASSIGNED PI;HOMELAN;;195.149.248.0/21;HomeLan Ltd;AS8717
212.50.4.224/28;212.50.4.0 - 212.50.4.255;ASSIGNED PA;SPNET;Spectrum Net infrastructure VPN;212.50.4.0/24;SPNET specific announce;AS8717
78.83.160.16/28;78.83.160.0 - 78.83.160.255;ASSIGNED PA;A1_NET_Infra;;78.83.160.0/24;A1_Infra;AS8717
82.147.141.32/27;82.147.128.0 - 82.147.159.255;ALLOCATED PA;BG-MTELNET-20030707;;82.147.128.0/19;Orbitel customer and internal;AS8672
195.149.254.192/26;195.149.248.0 - 195.149.255.255;ASSIGNED PI;HOMELAN;;195.149.248.0/21;HomeLan Ltd;AS8717
212.95.163.0/27;212.95.160.0 - 212.95.191.255;ALLOCATED PA;BG-MTELNET-19990730;;212.95.160.0/19,212.95.160.0/19,212.95.160.0/19;Orbitel customer and internal,Orbitel customer and internal,Orbitel customer and internal;AS12716,AS8672,AS8717
87.227.148.208/28;87.227.148.0 - 87.227.149.255;ASSIGNED PA;VOICE-Varna;Orbitel,point-to-point to voice customers;87.227.128.0/19;ORBITEL-VoIP;AS8672
78.83.175.128/27;78.83.168.0 - 78.83.175.255;ASSIGNED PA;A1-BG;A1-BG_ITS-Customers;78.83.168.0/21;Spectrum NET PA space;AS8717
195.34.114.160/27;195.34.96.0 - 195.34.127.255;ALLOCATED PA;BG-MTELNET-970819;;195.34.96.0/19;Spectrum NET PA space;AS8717
87.227.157.96/28;87.227.128.0 - 87.227.255.255;ALLOCATED PA;BG-MTELNET-20050712;;87.227.128.0/19;ORBITEL-VoIP;AS8672
212.91.175.160/27;212.91.175.0 - 212.91.175.255;ASSIGNED PA;MGU-BG;University of Mining and Geology;212.91.160.0/19;Spectrum NET PA space;AS8717
195.149.255.0/25;195.149.248.0 - 195.149.255.255;ASSIGNED PI;HOMELAN;;195.149.248.0/21;HomeLan Ltd;AS8717
83.97.28.192/27;83.97.24.0 - 83.97.31.255;ASSIGNED PI;A1_NETS_18122018;;83.97.24.0/21;HomeLan Ltd;AS8717
92.247.244.176/28;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
92.247.198.192/27;92.247.192.0 - 92.247.199.255;ASSIGNED PA;GPON-SofiaEast;GPON Services;92.247.192.0/18;SPNET;AS29580
87.227.144.64/28;87.227.144.0 - 87.227.147.255;ASSIGNED PA;VOICE-Sofia;Orbitel,point-to-point to voice customers;87.227.128.0/19;ORBITEL-VoIP;AS8672
195.24.58.192/26;195.24.58.0 - 195.24.58.255;ASSIGNED PA;ORBITEL-NET-1;Orbitel Inc,Sofia, Bulgaria;195.24.58.0/24;ORBITEL-NET-1;AS8672
92.247.199.80/28;92.247.192.0 - 92.247.199.255;ASSIGNED PA;GPON-SofiaEast;GPON Services;92.247.192.0/18;SPNET;AS29580
62.204.137.128/25;62.204.128.0 - 62.204.159.255;ALLOCATED PA;BG-MTELNET-20021106;;62.204.137.0/24;Mobiltel;AS8717
195.34.100.224/28;195.34.100.0 - 195.34.100.255;ASSIGNED PA;BIT-INC;Bulgarian Information Technologies Inc.;195.34.96.0/19;Spectrum NET PA space;AS8717
78.83.251.0/25;78.83.248.0 - 78.83.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;78.83.248.0/22;SPNET;AS29580
